#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-03-09-11-09-03
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1773055102.605098	CdQePyfzIbeW8Waf8	192.168.159.130	36165	172.236.180.15	123	udp	ntp	0.046879	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773055134.840638	CsOKHB3TRinjRG9QMl	192.168.159.130	54859	172.236.180.15	123	udp	ntp	0.068875	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773055167.090832	CQ3bTxF9OnTn2LRB9	192.168.159.130	60272	172.236.180.15	123	udp	ntp	0.061743	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773055199.341488	CsIjj71HTTdwr07pz7	192.168.159.130	44019	172.236.180.15	123	udp	ntp	0.100272	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773055231.590390	CMv2Qu47UQcqMZqwah	192.168.159.130	44070	172.236.180.15	123	udp	ntp	0.161595	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773055263.841605	C7fvKo1tHvryAo1Uwf	192.168.159.130	36324	172.236.180.15	123	udp	ntp	0.100384	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773055296.091800	CNkzRu3LuFuVHgaOU2	192.168.159.130	45875	172.236.180.15	123	udp	ntp	0.062057	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773055296.358208	CwnJ5q1PYpUYKuil62	fe80::7369:f86d:eec4:12fc	133	ff02::2	134	icmp	-	-	-	-	OTH	T	F	0	-	1	48	0	0	-	58
1773055380.927738	CLTcqv4iN2vfKveos7	192.168.159.130	51996	169.254.169.254	80	tcp	-	0.001781	0	0	RSTRH	T	T	0	Cr	0	0	1	40	-	6
1773055381.032417	CTxi79XqBNVqEwxO3	192.168.159.130	52000	169.254.169.254	80	tcp	-	0.003187	0	0	RSTRH	T	T	0	Cr	0	0	1	40	-	6
1773055381.055034	CBuabd1BmoJqsUM338	192.168.159.130	52008	169.254.169.254	80	tcp	-	0.004421	0	0	RSTRH	T	T	0	Cr	0	0	1	40	-	6
1773055381.056716	CJjnh21boy5fZ5ZBC3	192.168.159.130	52014	169.254.169.254	80	tcp	-	0.005230	0	0	RSTRH	T	T	0	Cr	0	0	1	40	-	6
1773055381.058371	CB7v0q1HraKhindrt4	192.168.159.130	52016	169.254.169.254	80	tcp	-	0.004630	0	0	RSTRH	T	T	0	Cr	0	0	1	40	-	6
1773055401.021978	Cw7N3s1hh4ixd7SHA3	192.168.159.130	55816	34.120.127.130	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773055402.405669	C5AWnO1AT5AR2VtEF6	192.168.159.130	46070	34.95.113.255	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773055402.402853	CE5woi3fxCzY2iZQe6	192.168.159.130	55820	34.120.127.130	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773055392.710706	C5l8Cf4HadAy5LO3t2	192.168.159.130	44218	192.168.159.2	53	udp	dns	0.105289	0	72	SHR	T	T	0	Cd	0	0	1	100	-	17
1773055409.199708	CRo44545D3OlZrOt5j	192.168.159.130	40916	34.95.113.255	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773055409.246835	C65u6B33urB8mroEw2	192.168.159.130	40924	34.95.113.255	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773055409.954943	CNWq7hEafU4RgIJP	192.168.159.130	40932	34.95.113.255	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773055409.955461	CCuHjLsVHFkYTFNC4	192.168.159.130	40934	34.95.113.255	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773055410.072107	CHueHY3bwzxSkb54Sc	192.168.159.130	40952	34.95.113.255	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773055410.055861	CIp2Uf2WkyvzRyIIa5	192.168.159.130	40948	34.95.113.255	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773055410.072796	CnZyw12eYl2u7VTdO4	192.168.159.130	40954	34.95.113.255	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773055410.844791	Cdjfsx1YGlcLIh2DX4	192.168.159.130	42490	34.120.127.130	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773055410.846721	CwVQiXfjAl6OOaJgb	192.168.159.130	42496	34.120.127.130	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773055401.202207	C8l4LB2OTSyM36q22g	192.168.159.130	34332	192.168.159.2	53	udp	dns	0.037577	0	87	SHR	T	T	0	Cd	0	0	1	115	-	17
1773055402.002911	CTuV4u2oHD1zBuhALk	192.168.159.130	39507	192.168.159.2	53	udp	dns	0.251766	0	54	SHR	T	T	0	Cd	0	0	1	82	-	17
1773055402.633792	CUQffC40v5YJKOJpuc	192.168.159.130	55820	34.120.127.130	443	tcp	-	6.443478	0	9011	SHR	T	F	0	^hCadCfA	1	40	18	9735	-	6
1773055401.199882	CNUyxa6f3MCJRJS7i	192.168.159.130	55816	34.120.127.130	443	tcp	-	12.513273	0	105224	SHR	T	F	0	^hCadCfA	1	40	94	108988	-	6
1773055409.125486	C47zLE3diSqRqlOzyi	192.168.159.130	32860	192.168.159.2	53	udp	dns	0.066978	0	54	SHR	T	T	0	Cd	0	0	1	82	-	17
1773055409.174161	C0cA2y2BpElG2GChz3	192.168.159.130	38591	192.168.159.2	53	udp	dns	0.053552	0	54	SHR	T	T	0	Cd	0	0	1	82	-	17
1773055409.716073	CyDN8m4U7p3Rs2vId1	192.168.159.130	48391	192.168.159.2	53	udp	dns	0.224219	0	54	SHR	T	T	0	Cd	0	0	1	82	-	17
1773055409.723324	CEKlK83zYU87ngvkoe	192.168.159.130	52657	192.168.159.2	53	udp	dns	0.216977	0	54	SHR	T	T	0	Cd	0	0	1	82	-	17
1773055409.949138	CibsKV2mB4QGfHv2yh	192.168.159.130	56473	192.168.159.2	53	udp	dns	0.042109	0	54	SHR	T	T	0	Cd	0	0	1	82	-	17
1773055409.950821	CuZVia4t7tFsxzTs6	192.168.159.130	57051	192.168.159.2	53	udp	dns	0.040430	0	54	SHR	T	T	0	Cd	0	0	1	82	-	17
1773055410.013488	CBcv9q1Cp9KFxC04pc	192.168.159.130	37847	192.168.159.2	53	udp	dns	0.052477	0	54	SHR	T	T	0	Cd	0	0	1	82	-	17
1773055409.277651	CQeQIt4x1DbJneBkO9	192.168.159.130	40924	34.95.113.255	443	tcp	-	5.796004	0	1225	SHR	T	F	0	^hCadCfA	1	40	11	1669	-	6
1773055409.232481	CeUjhC4LY7ZzJJXWM3	192.168.159.130	40916	34.95.113.255	443	tcp	-	5.841368	0	1188	SHR	T	F	0	^hCadCfA	1	40	11	1632	-	6
1773055410.584329	CHvk0f1AqPgz5sVdfc	192.168.159.130	40386	192.168.159.2	53	udp	dns	0.101543	0	87	SHR	T	T	0	Cd	0	0	1	115	-	17
