#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-03-09-11-08-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1773055650.449154	C37HLk2wXBLuAGznvk	192.168.159.130	52605	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012619	40.81.94.65	1773055310.782797	1282735510.395977	1773055650.486366	1773055650.486436	0
1773055682.637861	C5xGYyLafeiZmt6Y4	192.168.159.130	59714	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012650	40.81.94.65	1773055310.782797	165364606.020745	1773055682.751052	1773055682.751311	0
1773055714.936532	CBX3FF1rJS9xkQNDJ6	192.168.159.130	49372	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012680	40.81.94.65	1773055310.782797	104973882.934468	1773055714.971241	1773055714.971275	0
1773055747.233503	CWQN0BLlr9C0JeBi9	192.168.159.130	39559	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012711	40.81.94.65	1773055310.782797	-969364415.476455	1773055747.290691	1773055747.290699	0
1773055779.461056	CewcAH1tgHxSYxUYC8	192.168.159.130	35605	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012756	40.81.94.65	1773055310.782797	687291514.534943	1773055779.681072	1773055779.681348	0
1773055811.692899	Ckuo9J3mpqvOqGOkT8	192.168.159.130	35323	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012787	40.81.94.65	1773055310.782797	2058427931.895887	1773055811.690502	1773055811.690521	0
1773055875.901262	CaXur51rPl9C28LYnb	192.168.159.130	37588	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012848	40.81.94.65	1773055310.782797	127123279.733488	1773055876.056260	1773055876.056291	0
1773055908.128926	C4rHKP3Ev4PE6t4rF7	192.168.159.130	35080	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012878	40.81.94.65	1773055310.782797	-857435578.673774	1773055908.206025	1773055908.206041	0
1773055940.411054	CgVDiy1O3wzEK84wej	192.168.159.130	41460	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012909	40.81.94.65	1773055310.782797	-1128726085.556519	1773055940.490698	1773055940.490712	0
1773055972.663239	CMWQFftOTXKFHWzv6	192.168.159.130	60523	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012955	40.81.94.65	1773055310.782797	1792480045.355090	1773055972.725783	1773055972.725939	0
1773056004.987472	CLTGzz1bHoODdoKwUa	192.168.159.130	53171	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012985	40.81.94.65	1773055310.782797	2064672320.824824	1773056004.965991	1773056004.966049	0
1773056037.159251	Clbb4U2r1AVEDbub9b	192.168.159.130	51266	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013016	40.81.94.65	1773055310.782797	904706084.834643	1773056037.291300	1773056037.291339	0
